Date,Close,Symbol
4/10/19 16:00,50.16,AAPL
4/11/19 16:00,49.74,AAPL
4/12/19 16:00,49.72,AAPL
4/15/19 16:00,49.81,AAPL
4/16/19 16:00,49.81,AAPL
4/17/19 16:00,50.78,AAPL
4/18/19 16:00,50.97,AAPL
4/22/19 16:00,51.13,AAPL
4/23/19 16:00,51.87,AAPL
4/24/19 16:00,51.79,AAPL
4/25/19 16:00,51.32,AAPL
4/26/19 16:00,51.08,AAPL
4/29/19 16:00,51.15,AAPL
4/30/19 16:00,50.17,AAPL
5/1/19 16:00,52.63,AAPL
5/2/19 16:00,52.29,AAPL
5/3/19 16:00,52.94,AAPL
5/6/19 16:00,52.12,AAPL
5/7/19 16:00,50.72,AAPL
5/8/19 16:00,50.73,AAPL
5/9/19 16:00,50.18,AAPL
5/10/19 16:00,49.3,AAPL
5/13/19 16:00,46.43,AAPL
5/14/19 16:00,47.17,AAPL
5/15/19 16:00,47.73,AAPL
5/16/19 16:00,47.52,AAPL
5/17/19 16:00,47.25,AAPL
5/20/19 16:00,45.77,AAPL
5/21/19 16:00,46.65,AAPL
5/22/19 16:00,45.7,AAPL
5/23/19 16:00,44.92,AAPL
5/24/19 16:00,44.74,AAPL
5/28/19 16:00,44.56,AAPL
5/29/19 16:00,44.35,AAPL
5/30/19 16:00,44.58,AAPL
5/31/19 16:00,43.77,AAPL
6/3/19 16:00,43.33,AAPL
6/4/19 16:00,44.91,AAPL
6/5/19 16:00,45.64,AAPL
6/6/19 16:00,46.31,AAPL
6/7/19 16:00,47.54,AAPL
6/10/19 16:00,48.15,AAPL
6/11/19 16:00,48.7,AAPL
6/12/19 16:00,48.55,AAPL
6/13/19 16:00,48.54,AAPL
6/14/19 16:00,48.19,AAPL
6/17/19 16:00,48.47,AAPL
6/18/19 16:00,49.61,AAPL
6/19/19 16:00,49.47,AAPL
6/20/19 16:00,49.87,AAPL
6/21/19 16:00,49.7,AAPL
6/24/19 16:00,49.65,AAPL
6/25/19 16:00,48.89,AAPL
6/26/19 16:00,49.95,AAPL
6/27/19 16:00,49.94,AAPL
6/28/19 16:00,49.48,AAPL
7/1/19 16:00,50.39,AAPL
7/2/19 16:00,50.68,AAPL
7/3/19 13:00,51.1,AAPL
7/5/19 16:00,51.06,AAPL
7/8/19 16:00,50.01,AAPL
7/9/19 16:00,50.31,AAPL
7/10/19 16:00,50.81,AAPL
7/11/19 16:00,50.44,AAPL
7/12/19 16:00,50.83,AAPL
7/15/19 16:00,51.3,AAPL
7/16/19 16:00,51.13,AAPL
7/17/19 16:00,50.84,AAPL
7/18/19 16:00,51.42,AAPL
7/19/19 16:00,50.65,AAPL
7/22/19 16:00,51.81,AAPL
7/23/19 16:00,52.21,AAPL
7/24/19 16:00,52.17,AAPL
7/25/19 16:00,51.76,AAPL
7/26/19 16:00,51.94,AAPL
7/29/19 16:00,52.42,AAPL
7/30/19 16:00,52.2,AAPL
7/31/19 16:00,53.26,AAPL
8/1/19 16:00,52.11,AAPL
8/2/19 16:00,51.01,AAPL
8/5/19 16:00,48.34,AAPL
8/6/19 16:00,49.25,AAPL
8/7/19 16:00,49.76,AAPL
8/8/19 16:00,50.86,AAPL
8/9/19 16:00,50.25,AAPL
8/12/19 16:00,50.12,AAPL
8/13/19 16:00,52.24,AAPL
8/14/19 16:00,50.69,AAPL
8/15/19 16:00,50.44,AAPL
8/16/19 16:00,51.63,AAPL
8/19/19 16:00,52.59,AAPL
8/20/19 16:00,52.59,AAPL
8/21/19 16:00,53.16,AAPL
8/22/19 16:00,53.12,AAPL
8/23/19 16:00,50.66,AAPL
8/26/19 16:00,51.62,AAPL
8/27/19 16:00,51.04,AAPL
8/28/19 16:00,51.38,AAPL
8/29/19 16:00,52.25,AAPL
8/30/19 16:00,52.19,AAPL
9/3/19 16:00,51.43,AAPL
9/4/19 16:00,52.3,AAPL
9/5/19 16:00,53.32,AAPL
9/6/19 16:00,53.32,AAPL
9/9/19 16:00,53.54,AAPL
9/10/19 16:00,54.18,AAPL
9/11/19 16:00,55.9,AAPL
9/12/19 16:00,55.77,AAPL
9/13/19 16:00,54.69,AAPL
9/16/19 16:00,54.98,AAPL
9/17/19 16:00,55.18,AAPL
9/18/19 16:00,55.69,AAPL
9/19/19 16:00,55.24,AAPL
9/20/19 16:00,54.43,AAPL
9/23/19 16:00,54.68,AAPL
9/24/19 16:00,54.42,AAPL
9/25/19 16:00,55.26,AAPL
9/26/19 16:00,54.97,AAPL
9/27/19 16:00,54.71,AAPL
9/30/19 16:00,55.99,AAPL
10/1/19 16:00,56.15,AAPL
10/2/19 16:00,54.74,AAPL
10/3/19 16:00,55.21,AAPL
10/4/19 16:00,56.75,AAPL
10/7/19 16:00,56.77,AAPL
10/8/19 16:00,56.1,AAPL
10/9/19 16:00,56.76,AAPL
10/10/19 16:00,57.52,AAPL
10/11/19 16:00,59.05,AAPL
10/14/19 16:00,58.97,AAPL
10/15/19 16:00,58.83,AAPL
10/16/19 16:00,58.59,AAPL
10/17/19 16:00,58.82,AAPL
10/18/19 16:00,59.1,AAPL
10/21/19 16:00,60.13,AAPL
10/22/19 16:00,59.99,AAPL
10/23/19 16:00,60.8,AAPL
10/24/19 16:00,60.9,AAPL
10/25/19 16:00,61.65,AAPL
10/28/19 16:00,62.26,AAPL
10/29/19 16:00,60.82,AAPL
10/30/19 16:00,60.82,AAPL
10/31/19 16:00,62.19,AAPL
11/1/19 16:00,63.96,AAPL
11/4/19 16:00,64.38,AAPL
11/5/19 16:00,64.28,AAPL
11/6/19 16:00,64.31,AAPL
11/7/19 16:00,64.86,AAPL
11/8/19 16:00,65.04,AAPL
11/11/19 16:00,65.55,AAPL
11/12/19 16:00,65.49,AAPL
11/13/19 16:00,66.12,AAPL
11/14/19 16:00,65.66,AAPL
11/15/19 16:00,66.44,AAPL
11/18/19 16:00,66.78,AAPL
11/19/19 16:00,66.57,AAPL
11/20/19 16:00,65.8,AAPL
11/21/19 16:00,65.5,AAPL
11/22/19 16:00,65.44,AAPL
11/25/19 16:00,66.59,AAPL
11/26/19 16:00,66.07,AAPL
11/27/19 16:00,66.96,AAPL
11/29/19 13:00,66.81,AAPL
12/2/19 16:00,66.04,AAPL
12/3/19 16:00,64.86,AAPL
12/4/19 16:00,65.44,AAPL
12/5/19 16:00,66.4,AAPL
12/6/19 16:00,67.68,AAPL
12/9/19 16:00,66.73,AAPL
12/10/19 16:00,67.12,AAPL
12/11/19 16:00,67.69,AAPL
12/12/19 16:00,67.86,AAPL
12/13/19 16:00,68.79,AAPL
12/16/19 16:00,69.97,AAPL
12/17/19 16:00,70.1,AAPL
12/18/19 16:00,69.94,AAPL
12/19/19 16:00,70.01,AAPL
12/20/19 16:00,69.86,AAPL
12/23/19 16:00,71,AAPL
12/24/19 13:00,71.07,AAPL
12/26/19 16:00,72.48,AAPL
12/27/19 16:00,72.45,AAPL
12/30/19 16:00,72.88,AAPL
12/31/19 16:00,73.41,AAPL
1/2/20 16:00,75.09,AAPL
1/3/20 16:00,74.36,AAPL
1/6/20 16:00,74.95,AAPL
1/7/20 16:00,74.6,AAPL
1/8/20 16:00,75.8,AAPL
1/9/20 16:00,77.41,AAPL
1/10/20 16:00,77.58,AAPL
1/13/20 16:00,79.24,AAPL
1/14/20 16:00,78.17,AAPL
1/15/20 16:00,77.83,AAPL
1/16/20 16:00,78.81,AAPL
1/17/20 16:00,79.68,AAPL
1/21/20 16:00,79.14,AAPL
1/22/20 16:00,79.43,AAPL
1/23/20 16:00,79.81,AAPL
1/24/20 16:00,79.58,AAPL
1/27/20 16:00,77.24,AAPL
1/28/20 16:00,79.42,AAPL
1/29/20 16:00,81.08,AAPL
1/30/20 16:00,80.97,AAPL
1/31/20 16:00,77.38,AAPL
2/3/20 16:00,77.17,AAPL
2/4/20 16:00,79.71,AAPL
2/5/20 16:00,80.36,AAPL
2/6/20 16:00,81.3,AAPL
2/7/20 16:00,80.01,AAPL
2/10/20 16:00,80.39,AAPL
2/11/20 16:00,79.9,AAPL
2/12/20 16:00,81.8,AAPL
2/13/20 16:00,81.22,AAPL
2/14/20 16:00,81.24,AAPL
2/18/20 16:00,79.75,AAPL
2/19/20 16:00,80.91,AAPL
2/20/20 16:00,80.08,AAPL
2/21/20 16:00,78.26,AAPL
2/24/20 16:00,74.55,AAPL
2/25/20 16:00,72.02,AAPL
2/26/20 16:00,73.16,AAPL
2/27/20 16:00,68.38,AAPL
2/28/20 16:00,68.34,AAPL
3/2/20 16:00,74.7,AAPL
3/3/20 16:00,72.33,AAPL
3/4/20 16:00,75.69,AAPL
3/5/20 16:00,73.23,AAPL
3/6/20 16:00,72.26,AAPL
3/9/20 16:00,66.54,AAPL
3/10/20 16:00,71.33,AAPL
3/11/20 16:00,68.86,AAPL
3/12/20 16:00,62.06,AAPL
3/13/20 16:00,69.49,AAPL
3/16/20 16:00,60.55,AAPL
3/17/20 16:00,63.22,AAPL
3/18/20 16:00,61.67,AAPL
3/19/20 16:00,61.2,AAPL
3/20/20 16:00,57.31,AAPL
3/23/20 16:00,56.09,AAPL
3/24/20 16:00,61.72,AAPL
3/25/20 16:00,61.38,AAPL
3/26/20 16:00,64.61,AAPL
3/27/20 16:00,61.94,AAPL
3/30/20 16:00,63.7,AAPL
3/31/20 16:00,63.57,AAPL
4/1/20 16:00,60.23,AAPL
4/2/20 16:00,61.23,AAPL
4/3/20 16:00,60.35,AAPL
4/6/20 16:00,65.62,AAPL
4/7/20 16:00,64.86,AAPL
4/8/20 16:00,66.52,AAPL
4/9/20 16:00,67,AAPL
4/13/20 16:00,68.31,AAPL
4/14/20 16:00,71.76,AAPL
4/15/20 16:00,71.11,AAPL
4/16/20 16:00,71.67,AAPL
4/17/20 16:00,70.7,AAPL
4/20/20 16:00,69.23,AAPL
4/21/20 16:00,67.09,AAPL
4/22/20 16:00,69.03,AAPL
4/23/20 16:00,68.76,AAPL
4/24/20 16:00,70.74,AAPL
4/27/20 16:00,70.79,AAPL
4/28/20 16:00,69.65,AAPL
4/29/20 16:00,71.93,AAPL
4/30/20 16:00,73.45,AAPL
5/1/20 16:00,72.27,AAPL
5/4/20 16:00,73.29,AAPL
5/5/20 16:00,74.39,AAPL
5/6/20 16:00,75.16,AAPL
5/7/20 16:00,75.94,AAPL
5/8/20 16:00,77.53,AAPL
5/11/20 16:00,78.75,AAPL
5/12/20 16:00,77.85,AAPL
5/13/20 16:00,76.91,AAPL
5/14/20 16:00,77.39,AAPL
5/15/20 16:00,76.93,AAPL
5/18/20 16:00,78.74,AAPL
5/19/20 16:00,78.29,AAPL
5/20/20 16:00,79.81,AAPL
5/21/20 16:00,79.21,AAPL
5/22/20 16:00,79.72,AAPL
5/26/20 16:00,79.18,AAPL
5/27/20 16:00,79.53,AAPL
5/28/20 16:00,79.56,AAPL
5/29/20 16:00,79.49,AAPL
6/1/20 16:00,80.46,AAPL
6/2/20 16:00,80.83,AAPL
6/3/20 16:00,81.28,AAPL
6/4/20 16:00,80.58,AAPL
6/5/20 16:00,82.88,AAPL
6/8/20 16:00,83.37,AAPL
6/9/20 16:00,86,AAPL
6/10/20 16:00,88.21,AAPL
6/11/20 16:00,83.98,AAPL
6/12/20 16:00,84.7,AAPL
6/15/20 16:00,85.75,AAPL
6/16/20 16:00,88.02,AAPL
6/17/20 16:00,87.9,AAPL
6/18/20 16:00,87.93,AAPL
6/19/20 16:00,87.43,AAPL
6/22/20 16:00,89.72,AAPL
6/23/20 16:00,91.63,AAPL
6/24/20 16:00,90.02,AAPL
6/25/20 16:00,91.21,AAPL
6/26/20 16:00,88.41,AAPL
6/29/20 16:00,90.45,AAPL
6/30/20 16:00,91.2,AAPL
7/1/20 16:00,91.03,AAPL
7/2/20 16:00,91.03,AAPL
7/6/20 16:00,93.46,AAPL
7/7/20 16:00,93.17,AAPL
7/8/20 16:00,95.34,AAPL
7/9/20 16:00,95.68,AAPL
7/10/20 16:00,95.92,AAPL
7/13/20 16:00,95.48,AAPL
7/14/20 16:00,97.06,AAPL
7/15/20 16:00,97.73,AAPL
7/16/20 16:00,96.52,AAPL
7/17/20 16:00,96.33,AAPL
7/20/20 16:00,98.36,AAPL
7/21/20 16:00,97,AAPL
7/22/20 16:00,97.27,AAPL
7/23/20 16:00,92.85,AAPL
7/24/20 16:00,92.62,AAPL
7/27/20 16:00,94.81,AAPL
7/28/20 16:00,93.25,AAPL
7/29/20 16:00,95.04,AAPL
7/30/20 16:00,96.19,AAPL
7/31/20 16:00,106.26,AAPL
8/3/20 16:00,108.94,AAPL
8/4/20 16:00,109.67,AAPL
8/5/20 16:00,110.06,AAPL
8/6/20 16:00,113.9,AAPL
8/7/20 16:00,111.11,AAPL
8/10/20 16:00,112.73,AAPL
8/11/20 16:00,109.38,AAPL
8/12/20 16:00,113.01,AAPL
8/13/20 16:00,115.01,AAPL
8/14/20 16:00,114.91,AAPL
8/17/20 16:00,114.61,AAPL
8/18/20 16:00,115.56,AAPL
8/19/20 16:00,115.71,AAPL
8/20/20 16:00,118.28,AAPL
8/21/20 16:00,124.37,AAPL
8/24/20 16:00,125.86,AAPL
8/25/20 16:00,124.83,AAPL
8/26/20 16:00,126.52,AAPL
8/27/20 16:00,125.01,AAPL
8/28/20 16:00,124.81,AAPL
8/31/20 16:00,129.04,AAPL
9/1/20 16:00,134.18,AAPL
9/2/20 16:00,131.4,AAPL
9/3/20 16:00,120.88,AAPL
9/4/20 16:00,120.96,AAPL
9/8/20 16:00,112.82,AAPL
9/9/20 16:00,117.32,AAPL
9/10/20 16:00,113.49,AAPL
9/11/20 16:00,112,AAPL
9/14/20 16:00,115.36,AAPL
9/15/20 16:00,115.54,AAPL
9/16/20 16:00,112.13,AAPL
9/17/20 16:00,110.34,AAPL
9/18/20 16:00,106.84,AAPL
9/21/20 16:00,110.08,AAPL
9/22/20 16:00,111.81,AAPL
9/23/20 16:00,107.12,AAPL
9/24/20 16:00,108.22,AAPL
9/25/20 16:00,112.28,AAPL
9/28/20 16:00,114.96,AAPL
9/29/20 16:00,114.09,AAPL
9/30/20 16:00,115.81,AAPL
